ID;Default;Loan_Type;Gender;Degree;Citizenship;Age;Income;Credit_Score;Loan_Length;Signers
1353;0;Car ;Male  ;HS      ;Citizen    ;44;99668;581;2;2
1354;0;Car ;Male  ;HS      ;Citizen    ;44;74273;571;2;2
1355;0;Car ;Male  ;College ;Citizen    ;40;72785;534;2;2
1356;0;Home;Male  ;HS      ;Citizen    ;40;92779;623;3;2
1357;0;Car ;Male  ;HS      ;Citizen    ;37;111631;590;0;2
1358;0;Car ;Male  ;HS      ;Citizen    ;46;84324;586;1;2
1359;0;Car ;Female;Graduate;Citizen    ;48;74595;681;2;2
1360;0;Home;Male  ;HS      ;Citizen    ;36;80699;672;3;2
1361;0;Car ;Male  ;HS      ;Citizen    ;41;80962;613;2;2
1362;0;Car ;Female;College ;Citizen    ;40;51881;611;0;2
1363;0;Car ;Female;College ;Citizen    ;53;119421;615;3;2
1364;0;Car ;Male  ;HS      ;Citizen    ;30;72742;516;0;2
1365;1;Home;Male  ;HS      ;Citizen    ;38;116684;682;7;2
1366;0;Car ;Male  ;College ;Citizen    ;41;93605;567;3;1
1367;0;Car ;Male  ;College ;Citizen    ;49;95036;655;2;2
1368;0;Home;Male  ;HS      ;Citizen    ;37;83528;527;6;2
1369;0;Home;Female;HS      ;Citizen    ;44;123102;631;8;2
1370;0;Car ;Female;HS      ;Citizen    ;45;86537;688;3;2
1371;0;Car ;Female;Graduate;Non-citizen;41;96592;530;0;2
1372;0;Car ;Female;College ;Citizen    ;47;95819;570;0;2
1373;0;Car ;Female;HS      ;Citizen    ;41;80582;576;1;2
1374;1;Car ;Female;College ;Citizen    ;55;136333;668;3;2
1375;0;Home;Female;HS      ;Citizen    ;37;88174;699;5;2
1376;0;Car ;Female;College ;Citizen    ;42;149116;752;0;2
1377;0;Home;Female;HS      ;Citizen    ;27;108001;626;4;2
1378;1;Car ;Male  ;HS      ;Citizen    ;40;101049;607;0;2
1379;0;Car ;Male  ;College ;Citizen    ;49;112216;635;3;2
1380;0;Car ;Female;College ;Citizen    ;48;108506;570;2;2
1381;0;Car ;Female;HS      ;Citizen    ;38;95433;550;1;1
1382;1;Car ;Male  ;HS      ;Citizen    ;35;108275;598;0;2
1383;0;Car ;Female;College ;Citizen    ;43;90908;583;0;2
1384;0;Car ;Male  ;College ;Citizen    ;48;98321;687;2;2
1385;0;Car ;Female;College ;Citizen    ;43;85530;652;0;2
1386;0;Car ;Male  ;HS      ;Citizen    ;35;104126;585;2;2
1387;0;Home;Female;HS      ;Citizen    ;44;122168;657;10;2
1388;0;Car ;Female;HS      ;Citizen    ;41;79997;561;0;2
1389;0;Home;Female;HS      ;Citizen    ;49;126765;615;12;1
1390;0;Car ;Male  ;HS      ;Citizen    ;44;73410;630;0;2
1391;0;Home;Female;HS      ;Citizen    ;46;92940;524;3;2
1392;0;Car ;Female;HS      ;Citizen    ;46;108096;725;3;1
1393;0;Car ;Male  ;HS      ;Citizen    ;54;61898;560;0;2
1394;0;Car ;Female;College ;Citizen    ;46;122937;651;1;1
1395;0;Car ;Female;College ;Citizen    ;54;110492;610;2;2
1396;0;Car ;Male  ;College ;Citizen    ;39;85797;646;3;2
1397;0;Car ;Male  ;College ;Citizen    ;44;81826;590;0;2
1398;0;Car ;Female;HS      ;Citizen    ;52;82476;707;0;2
1399;0;Car ;Female;College ;Citizen    ;40;112338;590;2;2
1400;0;Car ;Male  ;HS      ;Citizen    ;50;99492;653;1;2
1401;0;Home;Female;HS      ;Citizen    ;49;127681;625;9;2
1402;0;Car ;Female;HS      ;Citizen    ;40;82284;668;1;2
1403;0;Car ;Male  ;HS      ;Citizen    ;30;105668;473;2;2
1404;0;Car ;Male  ;HS      ;Citizen    ;34;100246;615;1;2
1405;0;Home;Male  ;HS      ;Citizen    ;39;56204;607;12;2
1406;0;Car ;Male  ;College ;Citizen    ;37;86573;552;0;2
1407;0;Home;Female;HS      ;Citizen    ;48;99007;623;10;2
1408;0;Car ;Male  ;HS      ;Citizen    ;43;92606;669;1;2
1409;0;Car ;Female;HS      ;Citizen    ;40;102575;722;0;2
1410;0;Home;Male  ;HS      ;Citizen    ;40;79030;687;5;1
1411;0;Car ;Male  ;HS      ;Citizen    ;20;59066;536;0;1
1412;0;Home;Female;HS      ;Citizen    ;38;86835;629;5;2
1413;1;Car ;Female;College ;Citizen    ;47;104642;685;3;2
1414;0;Home;Male  ;College ;Citizen    ;33;100385;658;7;2
1415;0;Home;Male  ;HS      ;Citizen    ;38;74705;668;5;2
1416;0;Home;Male  ;HS      ;Citizen    ;34;102108;632;2;2
1417;0;Car ;Male  ;HS      ;Citizen    ;38;90868;528;0;2
1418;0;Car ;Male  ;HS      ;Citizen    ;41;53187;508;0;2
1419;0;Home;Male  ;HS      ;Citizen    ;45;117222;622;6;2
1420;0;Car ;Male  ;HS      ;Citizen    ;36;88281;554;0;2
1421;0;Home;Male  ;HS      ;Citizen    ;45;78971;584;9;2
1422;0;Car ;Male  ;HS      ;Citizen    ;40;95799;499;0;2
1423;0;Car ;Female;HS      ;Citizen    ;45;100986;642;1;2
1424;0;Car ;Female;HS      ;Citizen    ;40;92813;617;1;2
1425;0;Car ;Male  ;College ;Citizen    ;41;97520;553;1;2
1426;0;Car ;Male  ;HS      ;Citizen    ;41;70988;632;0;2
1427;0;Car ;Female;College ;Citizen    ;43;111384;563;1;2
1428;0;Car ;Male  ;HS      ;Citizen    ;49;80549;664;2;2
1429;0;Car ;Male  ;College ;Citizen    ;35;69649;625;3;2
1430;0;Home;Male  ;HS      ;Citizen    ;46;83874;565;6;2
1431;0;Home;Female;College ;Citizen    ;39;88400;570;12;2
1432;0;Car ;Male  ;HS      ;Citizen    ;41;66530;583;1;2
1433;0;Car ;Female;HS      ;Citizen    ;34;98385;602;1;2
1434;0;Car ;Male  ;College ;Citizen    ;56;103480;670;3;2
1435;0;Car ;Female;HS      ;Citizen    ;30;109920;557;1;2
1436;0;Car ;Female;College ;Citizen    ;50;102080;647;2;2
1437;0;Car ;Female;HS      ;Citizen    ;39;94158;625;1;2
1438;0;Home;Male  ;HS      ;Citizen    ;38;74191;590;4;2
1439;0;Car ;Female;HS      ;Citizen    ;56;91160;609;2;2
1440;0;Car ;Female;College ;Citizen    ;48;115603;716;1;1
1441;0;Home;Male  ;HS      ;Citizen    ;36;95741;561;8;2
1442;0;Home;Female;College ;Citizen    ;47;140500;596;8;2
1443;0;Home;Male  ;HS      ;Citizen    ;41;48845;585;4;2
1444;0;Home;Female;HS      ;Citizen    ;41;96136;698;5;2
1445;0;Car ;Female;College ;Citizen    ;48;98837;630;0;2
1446;0;Home;Male  ;HS      ;Citizen    ;34;96090;653;6;2
1447;0;Home;Female;College ;Citizen    ;39;102706;672;9;2
1448;0;Car ;Male  ;HS      ;Citizen    ;51;99280;644;2;2
1449;0;Home;Male  ;HS      ;Citizen    ;40;97336;625;7;1
1450;0;Home;Male  ;HS      ;Citizen    ;45;89471;556;8;2
1451;1;Car ;Male  ;HS      ;Citizen    ;43;118176;662;0;2
1452;0;Home;Male  ;HS      ;Citizen    ;30;77826;504;1;2
1453;0;Car ;Female;HS      ;Citizen    ;38;100483;565;1;2
1454;0;Car ;Female;College ;Citizen    ;38;99351;720;1;1
1455;0;Home;Female;College ;Citizen    ;52;88594;664;12;2
1456;0;Home;Male  ;College ;Citizen    ;32;104079;620;6;2
1457;0;Car ;Female;College ;Citizen    ;47;125746;666;3;2
1458;0;Car ;Female;HS      ;Citizen    ;45;83183;557;0;2
1459;0;Home;Male  ;HS      ;Citizen    ;47;91547;558;6;2
1460;0;Car ;Male  ;College ;Citizen    ;41;78343;592;2;2
1461;0;Home;Male  ;HS      ;Citizen    ;41;96956;647;5;2
1462;0;Home;Male  ;Graduate;Citizen    ;32;89250;590;10;2
1463;0;Car ;Male  ;College ;Citizen    ;48;104672;547;3;2
1464;0;Car ;Male  ;HS      ;Citizen    ;39;98653;607;0;2
1465;0;Car ;Female;HS      ;Citizen    ;49;100434;803;0;1
1466;0;Car ;Male  ;HS      ;Citizen    ;35;94903;532;0;2
1467;1;Car ;Female;Graduate;Citizen    ;44;109812;645;1;2
1468;0;Home;Male  ;College ;Citizen    ;37;103659;667;11;2
1469;0;Car ;Male  ;HS      ;Citizen    ;36;77129;583;1;1
1470;0;Car ;Female;College ;Citizen    ;46;122099;730;3;2
1471;0;Car ;Female;Graduate;Citizen    ;58;103473;611;3;2
1472;0;Home;Male  ;College ;Citizen    ;47;119675;679;9;2
1473;0;Car ;Female;HS      ;Citizen    ;41;98479;643;0;2
1474;0;Home;Male  ;HS      ;Citizen    ;39;102854;548;12;1
1475;0;Home;Male  ;HS      ;Citizen    ;38;88140;643;5;2
1476;0;Home;Male  ;College ;Citizen    ;40;92335;746;7;2
1477;0;Car ;Male  ;College ;Citizen    ;52;95952;533;1;2
1478;0;Car ;Male  ;HS      ;Citizen    ;45;88037;560;0;2
1479;0;Car ;Male  ;HS      ;Citizen    ;56;129745;704;3;1
1480;0;Home;Female;HS      ;Citizen    ;41;75871;523;5;2
1481;0;Car ;Male  ;College ;Citizen    ;37;89146;569;1;2
1482;0;Car ;Male  ;HS      ;Citizen    ;32;95925;647;0;2
1483;0;Car ;Male  ;College ;Citizen    ;39;71351;469;2;2
1484;0;Car ;Male  ;HS      ;Citizen    ;43;113472;658;3;1
1485;1;Car ;Male  ;HS      ;Citizen    ;28;104058;565;0;2
1486;0;Car ;Male  ;College ;Citizen    ;48;80817;624;2;2
1487;0;Home;Female;HS      ;Citizen    ;43;106131;630;7;2
1488;0;Car ;Female;Graduate;Non-citizen;47;104433;642;3;1
1489;0;Car ;Male  ;HS      ;Citizen    ;41;109859;695;0;2
1490;0;Home;Female;HS      ;Citizen    ;32;87367;574;2;2
1491;0;Car ;Female;HS      ;Citizen    ;48;88659;670;1;2
1492;0;Home;Male  ;HS      ;Citizen    ;35;73591;606;9;2
1493;0;Home;Male  ;HS      ;Citizen    ;30;64623;548;1;2
1494;0;Home;Male  ;HS      ;Citizen    ;46;92017;755;6;2
1495;0;Car ;Female;HS      ;Citizen    ;41;76749;659;0;2
1496;0;Car ;Female;HS      ;Citizen    ;49;102137;556;0;2
1497;0;Home;Female;Graduate;Citizen    ;45;72079;680;9;2
1498;0;Car ;Female;College ;Citizen    ;43;74082;625;2;2
1499;0;Home;Female;College ;Citizen    ;38;82836;636;8;2
1500;0;Car ;Male  ;HS      ;Citizen    ;42;94505;596;1;1
1501;0;Car ;Female;HS      ;Non-citizen;46;114567;732;0;2
1502;0;Home;Female;HS      ;Citizen    ;30;96044;685;7;2
1503;0;Car ;Female;HS      ;Citizen    ;48;105119;657;1;2
1504;0;Home;Male  ;HS      ;Citizen    ;49;97621;567;8;2
1505;0;Home;Female;College ;Citizen    ;38;100057;636;3;2
1506;0;Car ;Male  ;HS      ;Citizen    ;43;90159;647;1;2
1507;0;Home;Male  ;College ;Citizen    ;50;97325;650;10;2
1508;0;Car ;Male  ;HS      ;Citizen    ;43;107715;582;0;2
1509;0;Car ;Female;HS      ;Citizen    ;46;95771;611;0;2
1510;0;Home;Female;HS      ;Citizen    ;45;106319;548;6;2
1511;0;Car ;Male  ;HS      ;Citizen    ;42;100389;568;2;2
1512;0;Car ;Female;HS      ;Citizen    ;29;114142;554;1;2
1513;1;Car ;Female;HS      ;Citizen    ;46;90209;771;2;1
1514;0;Car ;Male  ;HS      ;Citizen    ;44;79919;656;0;2
1515;0;Car ;Male  ;HS      ;Citizen    ;52;110066;674;0;1
1516;0;Car ;Male  ;College ;Citizen    ;36;90277;624;1;2
1517;0;Car ;Male  ;HS      ;Citizen    ;35;66957;610;0;2
1518;0;Car ;Male  ;HS      ;Citizen    ;32;67593;550;0;2
1519;0;Car ;Male  ;HS      ;Citizen    ;39;81073;709;0;2
1520;0;Home;Male  ;HS      ;Citizen    ;35;91087;632;6;2
1521;0;Car ;Male  ;HS      ;Citizen    ;50;133800;734;2;1
1522;1;Car ;Male  ;College ;Citizen    ;43;96699;669;2;2
1523;0;Car ;Female;Graduate;Citizen    ;45;76754;807;0;2
1524;0;Car ;Female;HS      ;Citizen    ;35;92225;530;0;2
1525;0;Home;Male  ;HS      ;Citizen    ;40;88871;592;1;2
1526;0;Car ;Female;College ;Citizen    ;38;89829;615;1;2
1527;0;Car ;Female;College ;Citizen    ;48;119714;632;1;1
1528;1;Car ;Female;Graduate;Citizen    ;43;82369;587;2;2
1529;0;Car ;Female;College ;Citizen    ;54;119961;700;3;1
1530;0;Car ;Female;HS      ;Citizen    ;45;121139;665;0;2
1531;0;Car ;Male  ;HS      ;Citizen    ;39;105730;558;1;2
1532;0;Home;Male  ;College ;Citizen    ;41;83603;606;8;2
1533;0;Car ;Female;HS      ;Citizen    ;39;93060;578;0;2
1534;0;Car ;Female;HS      ;Citizen    ;32;64940;604;0;2
1535;0;Home;Male  ;HS      ;Citizen    ;46;76618;532;8;2
1536;0;Car ;Male  ;College ;Citizen    ;45;117169;646;2;2
1537;0;Car ;Male  ;College ;Non-citizen;49;93156;654;2;1
1538;0;Home;Female;HS      ;Citizen    ;49;96732;558;7;2
1539;0;Home;Male  ;HS      ;Citizen    ;39;78664;578;11;2
1540;1;Car ;Male  ;HS      ;Citizen    ;44;90906;718;1;2
1541;0;Car ;Male  ;College ;Citizen    ;38;98914;710;2;2
1542;0;Car ;Male  ;HS      ;Citizen    ;35;98805;582;2;2
1543;0;Car ;Female;HS      ;Citizen    ;48;104461;629;1;2
1544;1;Car ;Female;College ;Citizen    ;55;120422;770;2;2
1545;0;Home;Male  ;HS      ;Citizen    ;38;83760;609;3;2
1546;0;Car ;Male  ;College ;Citizen    ;39;87377;498;0;2
1547;0;Home;Male  ;HS      ;Citizen    ;37;82267;486;6;2
1548;0;Car ;Male  ;HS      ;Citizen    ;38;87259;544;0;2
1549;0;Car ;Male  ;HS      ;Citizen    ;49;99188;647;0;2
1550;0;Home;Male  ;HS      ;Citizen    ;41;107508;588;9;2
1551;0;Car ;Male  ;HS      ;Citizen    ;40;95976;591;2;2
1552;0;Home;Male  ;HS      ;Citizen    ;46;108251;677;8;2
1553;0;Home;Male  ;HS      ;Citizen    ;44;90107;576;12;2
1554;0;Car ;Female;HS      ;Citizen    ;38;124918;502;2;2
1555;0;Home;Female;HS      ;Citizen    ;28;81821;671;4;2
1556;0;Home;Male  ;College ;Citizen    ;36;76718;572;4;2
1557;0;Car ;Female;HS      ;Citizen    ;48;83503;713;0;1
1558;1;Car ;Female;College ;Citizen    ;41;118979;672;2;2
1559;0;Car ;Female;College ;Citizen    ;31;112651;537;0;2
1560;0;Car ;Male  ;College ;Citizen    ;45;118572;614;3;2
1561;0;Car ;Female;College ;Citizen    ;33;89101;598;1;2
1562;0;Home;Male  ;HS      ;Citizen    ;45;89332;501;6;2
1563;0;Home;Male  ;HS      ;Citizen    ;32;105637;493;7;2
1564;0;Car ;Female;HS      ;Citizen    ;36;109389;611;0;2
1565;1;Car ;Male  ;Graduate;Citizen    ;41;93460;661;2;2
1566;0;Car ;Female;HS      ;Citizen    ;44;99565;640;0;2
1567;0;Car ;Female;HS      ;Citizen    ;40;81595;571;1;2
1568;1;Home;Male  ;College ;Citizen    ;34;111179;568;10;2
1569;0;Car ;Female;HS      ;Citizen    ;41;89810;482;0;1
1570;0;Home;Male  ;HS      ;Citizen    ;38;81105;629;3;2
1571;0;Car ;Female;College ;Citizen    ;44;96835;657;2;2
1572;0;Car ;Male  ;HS      ;Citizen    ;36;80037;530;1;2
1574;0;Car ;Male  ;HS      ;Citizen    ;32;85075;499;2;2
1575;0;Car ;Male  ;HS      ;Citizen    ;36;74640;484;3;2
1576;0;Home;Female;HS      ;Citizen    ;40;105960;610;3;2
1577;0;Car ;Male  ;HS      ;Citizen    ;44;85190;585;2;2
1578;0;Car ;Male  ;Graduate;Citizen    ;45;105227;630;2;2
1579;0;Home;Male  ;HS      ;Citizen    ;50;78480;654;6;2
1580;0;Car ;Female;HS      ;Citizen    ;40;73927;610;0;1
1581;0;Home;Female;College ;Citizen    ;39;82744;631;2;2
1582;0;Home;Male  ;HS      ;Citizen    ;48;107996;662;9;1
1583;0;Car ;Female;HS      ;Citizen    ;45;115538;565;1;2
1584;0;Home;Female;HS      ;Citizen    ;31;56456;485;4;2
1585;0;Car ;Female;Graduate;Citizen    ;44;128996;631;3;1
1586;0;Car ;Female;College ;Citizen    ;51;104009;671;3;2
1587;0;Car ;Female;College ;Citizen    ;54;105630;729;2;2
1588;0;Car ;Male  ;College ;Citizen    ;34;87161;573;0;2
1589;0;Car ;Female;HS      ;Citizen    ;35;123648;610;2;2
1590;0;Home;Male  ;HS      ;Citizen    ;31;101457;648;4;2
1591;0;Car ;Male  ;HS      ;Citizen    ;47;93375;642;2;2
1592;0;Home;Male  ;College ;Citizen    ;50;105507;669;6;2
1593;1;Car ;Female;Graduate;Non-citizen;42;122608;625;2;2
1594;0;Car ;Female;HS      ;Citizen    ;46;98037;649;1;2
1595;0;Home;Female;HS      ;Citizen    ;43;82209;713;9;1
1596;0;Car ;Male  ;HS      ;Citizen    ;44;77005;597;0;2
1597;1;Car ;Male  ;HS      ;Citizen    ;43;99622;677;0;2
1598;0;Car ;Female;HS      ;Citizen    ;46;96656;597;2;2
1599;0;Home;Male  ;HS      ;Citizen    ;28;94195;601;10;2
1600;0;Car ;Male  ;College ;Citizen    ;49;82949;603;1;2
1601;0;Car ;Male  ;HS      ;Citizen    ;41;82770;692;2;2
1602;0;Car ;Male  ;HS      ;Citizen    ;38;67675;643;0;2
1603;0;Home;Male  ;HS      ;Citizen    ;35;69371;442;5;2
1604;0;Car ;Male  ;Graduate;Citizen    ;51;95163;599;2;2
1605;1;Car ;Male  ;HS      ;Citizen    ;35;104294;573;2;2
1606;0;Car ;Female;College ;Citizen    ;48;109865;601;2;2
1607;0;Home;Male  ;HS      ;Citizen    ;42;82195;555;5;2
1608;0;Car ;Male  ;College ;Citizen    ;45;82905;620;3;2
1609;1;Car ;Male  ;HS      ;Non-citizen;37;114525;670;2;2
1610;0;Home;Male  ;HS      ;Citizen    ;44;94067;627;6;2
1611;0;Home;Female;HS      ;Citizen    ;29;95390;563;4;2
1612;0;Car ;Male  ;HS      ;Citizen    ;30;72457;619;2;2
1613;0;Home;Male  ;HS      ;Citizen    ;43;84328;561;7;2
1614;0;Car ;Male  ;College ;Citizen    ;44;99815;646;1;2
1615;0;Car ;Female;HS      ;Citizen    ;50;89066;623;1;2
1616;0;Car ;Male  ;HS      ;Citizen    ;35;92274;505;2;2
1617;0;Car ;Male  ;College ;Citizen    ;31;94679;611;1;2
1618;0;Home;Male  ;HS      ;Citizen    ;42;75713;544;6;2
1619;0;Car ;Female;Graduate;Citizen    ;46;88604;660;2;1
1620;0;Home;Male  ;HS      ;Citizen    ;43;80099;595;2;2
1621;0;Home;Male  ;HS      ;Citizen    ;46;83367;583;3;2
1622;0;Home;Male  ;HS      ;Citizen    ;28;47993;540;6;2
1623;0;Home;Male  ;HS      ;Citizen    ;41;62884;550;10;2
1624;0;Car ;Male  ;College ;Citizen    ;37;99426;613;2;2
1625;0;Home;Male  ;HS      ;Citizen    ;48;110506;648;9;2
1626;0;Car ;Female;HS      ;Non-citizen;44;93393;621;1;2
1627;0;Car ;Female;College ;Non-citizen;43;104777;684;0;2
1628;0;Car ;Female;HS      ;Citizen    ;41;93728;541;0;2
1629;0;Home;Male  ;HS      ;Citizen    ;31;108350;596;5;2
1630;0;Home;Male  ;HS      ;Citizen    ;39;86363;575;4;2
1631;0;Car ;Male  ;College ;Citizen    ;39;106875;524;3;2
1632;0;Car ;Female;HS      ;Citizen    ;42;102575;639;0;2
1633;0;Car ;Male  ;HS      ;Citizen    ;45;124210;569;2;2
1634;0;Car ;Female;HS      ;Citizen    ;48;107807;598;2;2
1635;0;Car ;Female;College ;Citizen    ;51;89052;558;2;2
1636;0;Car ;Female;College ;Citizen    ;49;121354;610;2;2
1637;0;Home;Male  ;HS      ;Citizen    ;50;103021;626;5;2
1638;0;Car ;Female;HS      ;Citizen    ;48;131116;663;2;1
1639;0;Car ;Male  ;HS      ;Citizen    ;35;84424;573;0;2
1640;0;Car ;Male  ;HS      ;Citizen    ;38;90043;478;2;2
1641;1;Car ;Female;College ;Citizen    ;43;91930;688;2;2
1642;0;Home;Male  ;College ;Citizen    ;38;98967;638;7;2
1643;0;Car ;Male  ;HS      ;Citizen    ;42;77620;548;0;2
1644;0;Car ;Male  ;HS      ;Citizen    ;41;93377;621;0;2
1645;0;Car ;Male  ;HS      ;Citizen    ;52;68108;640;2;2
1646;0;Car ;Male  ;College ;Citizen    ;47;84802;688;0;2
1647;0;Car ;Male  ;College ;Citizen    ;45;85276;543;1;2
1648;0;Home;Male  ;College ;Citizen    ;47;106771;582;12;2
1649;1;Car ;Male  ;HS      ;Citizen    ;43;121809;659;1;2
1650;0;Car ;Female;HS      ;Citizen    ;53;114260;588;1;2
1651;0;Car ;Female;College ;Citizen    ;38;116818;635;0;2
1652;0;Car ;Male  ;HS      ;Citizen    ;49;110881;588;0;2
1653;0;Car ;Female;College ;Citizen    ;43;113168;632;0;2
1654;0;Car ;Male  ;HS      ;Citizen    ;29;81855;683;0;2
1655;0;Car ;Female;College ;Citizen    ;48;98551;632;0;2
1656;0;Car ;Male  ;HS      ;Citizen    ;41;56519;584;0;2
1657;0;Car ;Female;HS      ;Citizen    ;31;87574;565;2;2
1658;0;Car ;Male  ;College ;Citizen    ;40;89498;586;2;2
1659;0;Home;Male  ;HS      ;Citizen    ;49;87332;528;8;2
1660;0;Car ;Male  ;HS      ;Citizen    ;43;84456;559;0;2
1661;0;Car ;Female;College ;Citizen    ;35;103033;564;2;2
1662;1;Car ;Female;College ;Non-citizen;50;118983;727;2;2
1663;1;Car ;Female;Graduate;Citizen    ;46;111791;755;0;2
1664;1;Car ;Female;College ;Citizen    ;42;100525;623;1;2
1665;0;Car ;Male  ;HS      ;Citizen    ;38;73485;521;2;2
1666;0;Home;Male  ;HS      ;Citizen    ;36;108650;534;6;2
1667;1;Home;Female;College ;Citizen    ;42;115102;631;4;2
1668;0;Car ;Male  ;HS      ;Citizen    ;45;114505;485;1;2
1669;0;Home;Female;HS      ;Citizen    ;41;90726;605;3;2
1670;0;Home;Male  ;HS      ;Citizen    ;31;78283;533;4;2
1671;0;Car ;Female;College ;Citizen    ;47;98294;608;0;2
1672;0;Car ;Male  ;Graduate;Citizen    ;51;114126;689;2;2
1673;0;Car ;Male  ;HS      ;Citizen    ;38;97889;671;1;2
1674;0;Car ;Female;College ;Citizen    ;53;118144;577;2;2
1675;0;Car ;Male  ;College ;Citizen    ;41;93172;641;3;2
1676;0;Home;Male  ;HS      ;Citizen    ;33;74023;542;4;2
1677;0;Home;Female;HS      ;Citizen    ;35;74771;474;0;2
1678;0;Home;Male  ;HS      ;Citizen    ;43;86215;512;4;2
1679;0;Home;Male  ;HS      ;Citizen    ;46;87789;500;9;2
1680;0;Home;Female;College ;Citizen    ;36;97590;567;5;2
1681;0;Home;Female;HS      ;Citizen    ;31;90975;555;4;2
1682;0;Home;Male  ;HS      ;Citizen    ;33;81043;596;1;2
1683;0;Car ;Male  ;College ;Citizen    ;39;67291;517;0;2
1684;0;Car ;Male  ;HS      ;Citizen    ;44;96634;599;3;2
1685;0;Car ;Female;HS      ;Citizen    ;53;78733;632;1;1
1686;0;Car ;Female;HS      ;Citizen    ;40;78850;573;1;2
1687;0;Car ;Male  ;College ;Citizen    ;33;100338;546;1;2
1688;0;Car ;Male  ;HS      ;Citizen    ;45;100326;665;2;2
1689;0;Home;Male  ;HS      ;Citizen    ;42;76288;592;6;2
1690;0;Car ;Male  ;HS      ;Citizen    ;46;83441;575;2;2
1691;0;Car ;Female;HS      ;Citizen    ;40;83243;542;0;2
1692;0;Home;Male  ;HS      ;Citizen    ;44;91509;607;2;2
1693;0;Home;Male  ;HS      ;Citizen    ;35;51474;550;5;2
1694;0;Home;Male  ;HS      ;Citizen    ;29;84992;520;4;2
1695;0;Car ;Female;Graduate;Citizen    ;42;117096;580;2;2
1696;0;Home;Female;HS      ;Citizen    ;37;96354;570;6;2
1697;0;Car ;Female;Graduate;Non-citizen;35;86397;734;0;2
1698;1;Car ;Female;HS      ;Citizen    ;40;117167;599;0;2
1699;0;Home;Male  ;HS      ;Citizen    ;36;72600;630;4;2
1700;0;Home;Male  ;HS      ;Citizen    ;44;87353;682;4;2
1701;0;Car ;Male  ;HS      ;Citizen    ;50;103637;595;1;2
1702;0;Car ;Male  ;HS      ;Citizen    ;54;109762;632;2;2
1703;0;Car ;Female;College ;Citizen    ;44;79593;656;1;2
1705;0;Car ;Male  ;HS      ;Citizen    ;47;93565;677;2;1
1706;0;Car ;Female;HS      ;Citizen    ;35;91910;583;1;2
1707;0;Car ;Male  ;College ;Citizen    ;47;94717;570;2;2
1708;0;Car ;Male  ;College ;Citizen    ;47;88681;627;2;1
1709;0;Home;Male  ;HS      ;Citizen    ;37;74640;592;5;2
1710;0;Car ;Female;HS      ;Citizen    ;45;76359;545;2;2
1711;0;Home;Female;HS      ;Citizen    ;43;103942;579;3;2
1712;0;Home;Male  ;College ;Citizen    ;49;113663;603;11;2
1713;0;Home;Female;HS      ;Citizen    ;48;100789;695;6;2
1714;0;Home;Female;HS      ;Citizen    ;34;87558;616;4;2
1715;0;Home;Male  ;HS      ;Citizen    ;40;84428;596;5;2
1716;0;Car ;Female;HS      ;Citizen    ;49;105644;533;0;2
1717;0;Home;Female;HS      ;Citizen    ;57;102853;679;5;2
1718;0;Home;Male  ;HS      ;Citizen    ;49;74179;531;6;2
1719;0;Home;Male  ;HS      ;Citizen    ;39;92994;576;7;2
1720;0;Car ;Female;College ;Non-citizen;51;111811;712;1;1
1721;0;Car ;Male  ;HS      ;Citizen    ;45;105904;584;0;2
1722;0;Car ;Female;College ;Citizen    ;45;86517;691;1;2
1723;0;Car ;Female;College ;Citizen    ;48;100247;702;0;2
1724;0;Home;Male  ;HS      ;Citizen    ;40;91295;673;7;2
1725;0;Car ;Male  ;HS      ;Citizen    ;38;80159;638;2;2
1726;0;Car ;Female;HS      ;Citizen    ;44;74338;568;1;2
1727;0;Home;Male  ;HS      ;Citizen    ;53;92428;602;6;2
1728;0;Home;Male  ;HS      ;Citizen    ;37;103558;629;7;2
1729;1;Car ;Female;College ;Citizen    ;49;87829;679;3;2
1730;0;Home;Female;HS      ;Citizen    ;40;107633;564;6;2
1731;0;Car ;Male  ;College ;Citizen    ;45;82533;573;1;2
1732;0;Home;Male  ;HS      ;Citizen    ;36;86592;538;7;2
1733;0;Car ;Male  ;HS      ;Citizen    ;47;101888;620;0;2
1734;0;Home;Male  ;HS      ;Citizen    ;58;102651;571;5;2
1735;0;Car ;Female;College ;Citizen    ;33;102805;713;0;1
1736;0;Car ;Male  ;HS      ;Citizen    ;38;86680;588;0;2
1737;0;Car ;Male  ;HS      ;Citizen    ;42;79449;665;0;2
1738;0;Car ;Male  ;HS      ;Citizen    ;51;103838;573;3;2
1739;0;Car ;Female;College ;Citizen    ;35;107172;626;0;2
1740;0;Home;Male  ;College ;Citizen    ;38;119864;568;10;2
1741;0;Home;Female;College ;Citizen    ;50;107202;499;8;2
1742;0;Home;Male  ;HS      ;Citizen    ;30;84913;528;4;2
1743;0;Home;Female;HS      ;Citizen    ;44;105181;671;11;2
1744;1;Car ;Male  ;HS      ;Citizen    ;42;70100;618;0;2
